[QUOTE_UNIXTIME], [QUOTE_READTIME], [QUOTE_DATE], [QUOTE_TIME_HOURS], [UNDERLYING_LAST], [EXPIRE_DATE], [EXPIRE_UNIX], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_RHO], [C_IV], [C_VOLUME], [C_LAST], [C_SIZE], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_SIZE], [P_LAST], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [P_RHO], [P_IV], [P_VOLUME], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-17, 1679083200, 37.960000, 0.030980, 0.018540, 0.001350, -0.003020, 0.000310, 2.386580, 9.000000, 0.030000, 428 x 340, 0.030000, 0.040000, 28.000000, 23.150000, 23.250000, 63 x 63, 22.950000, -0.166610, 0.001800, 0.004060, -0.019630, -0.003830, 7.471120, 1.000000, 23.200000, 4.809000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 0.000000, 26 x 61, 3.700000, 3.900000, 1.000000, 0.000000, 0.010000, 0 x 6587, 0.000000, -0.003910, 0.003560, 0.000110, -0.000360, -0.000230, 1.926630, , 3.800000, 0.793000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 0.992160, 0.008360, 0.000230, -0.000980, 0.000990, 1.503080, , 0.000000, 22 x 66, 3.200000, 3.450000, 1.500000, 0.000000, 0.010000, 0 x 5377, 0.020000, -0.004970, 0.006260, 0.000350, -0.000280, 0.000000, 1.444200, 0.000000, 3.300000, 0.689000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 0.000000, 23 x 20, 2.730000, 2.900000, 2.000000, 0.000000, 0.020000, 0 x 2650, 0.000000, -0.012190, 0.015030, 0.000670, -0.000790, -0.000510, 1.225870, , 2.800000, 0.585000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 1.000000, 0.000000, 0.021650, 0.000000, 0.000000, 0.000100, 1.000000, 2.340000, 61 x 1, 2.260000, 2.380000, 2.500000, 0.000000, 0.020000, 0 x 1111, 0.000000, -0.016580, 0.025100, 0.000590, -0.000290, -0.000490, 0.946180, , 2.300000, 0.481000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 1.000000, 0.000000, 0.051010, 0.000000, 0.000000, , 0.000000, 1.540000, 21 x 22, 1.730000, 1.900000, 3.000000, 0.000000, 0.060000, 0 x 443, 0.000000, -0.043980, 0.062730, 0.001970, -0.001970, -0.000090, 0.870490, , 1.800000, 0.378000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 0.935170, 0.111410, 0.001840, -0.001630, 0.003600, 0.641110, 0.000000, 1.540000, 32 x 23, 1.280000, 1.440000, 3.500000, 0.040000, 0.070000, 34 x 56, 0.000000, -0.085320, 0.124000, 0.002800, -0.002200, -0.001060, 0.738740, , 1.300000, 0.274000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 0.777290, 0.199400, 0.005120, -0.005050, 0.003080, 0.869020, 0.000000, 1.190000, 1 x 495, 1.000000, 1.100000, 4.000000, 0.180000, 0.220000, 33 x 37, 0.000000, -0.213660, 0.205510, 0.004490, -0.003960, -0.001530, 0.831500, , 0.800000, 0.170000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 0.647750, 0.238070, 0.006000, -0.006860, 0.003000, 0.909810, 0.000000, 0.930000, 38 x 46, 0.740000, 0.810000, 4.500000, 0.440000, 0.470000, 27 x 3, 0.420000, -0.349850, 0.232950, 0.006320, -0.006690, -0.002300, 0.931960, 10.000000, 0.300000, 0.066000
1675803600, 2023-02-07 16:00, 2023-02-07, 16.000000, 4.820000, 2023-03-24, 1679688000, 44.960000, 0.531500, 0.233600, 0.006340, -0.007900, 0.002090, 0.995890, 7.000000, 0.590000, 51 x 78, 0.570000, 0.640000, 5.000000, 0.740000, 0.800000, 594 x 21, 0.670000, -0.465970, 0.232090, 0.007040, -0.007350, -0.003370, 0.998330, 10.000000, 0.200000, 0.037000
